shooting_type,age_group,race,sex,lat,lng
nonlethal,25-44,Black,Male,40.8231176410001,-73.824114397
lethal,25-44,Hispanic,Male,40.8335617000001,-73.891138941
nonlethal,18-24,Black,Male,40.680132218,-73.92855005
nonlethal,0-17,Black,Male,40.6785574950001,-73.92981359
nonlethal,25-44,Black,Male,40.7594505670001,-73.933576266
nonlethal,25-44,Black,Male,40.8607169750001,-73.8992503169999
nonlethal,45-64,Black,Male,40.8378421210001,-73.9196277519999
nonlethal,18-24,Black,Male,40.8561115210001,-73.89331798
nonlethal,18-24,Black,Male,40.651194715,-73.896921514
nonlethal,0-17,Black,Male,40.8172583800001,-73.940404581
nonlethal,25-44,Hispanic,Male,40.8428539440001,-73.881415994
lethal,18-24,Black,Male,40.640592758,-73.918932091
nonlethal,18-24,Black,Female,40.8008463210001,-73.9490300849999
nonlethal,18-24,Hispanic,Male,40.673613898,-73.938993586
nonlethal,25-44,Black,Male,40.6752152540001,-73.904390237
nonlethal,18-24,Hispanic,Male,40.8362093010001,-73.943181103
lethal,18-24,Hispanic,Male,40.6466898460001,-74.006887868
nonlethal,25-44,Black,Male,40.5959633630001,-73.771078184
nonlethal,18-24,Hispanic,Male,40.8662859670001,-73.920305624
nonlethal,25-44,Black,Male,40.6934578,-73.803389559
lethal,25-44,White,Male,40.7621138810001,-73.875155922
nonlethal,18-24,White,Male,40.7576655400001,-73.985776115
nonlethal,18-24,Hispanic,Male,40.838338547,-73.901459807
nonlethal,18-24,Hispanic,Male,40.8262655820001,-73.890439057
nonlethal,25-44,Black,Male,40.645647196,-73.9028758869999
nonlethal,0-17,Black,Male,40.6342525000001,-73.919220819
nonlethal,25-44,Hispanic,Male,40.8558238370001,-73.929785592
lethal,18-24,Black,Male,40.853506962,-73.882203096
nonlethal,18-24,Black,Male,40.806667502,-73.954685996
nonlethal,18-24,Hispanic,Male,40.8122928240001,-73.885426178
nonlethal,25-44,Hispanic,Male,40.8890172910001,-73.864204905
lethal,18-24,Hispanic,Male,40.8357692210001,-73.9043944159999
lethal,25-44,Black,Male,40.67470324,-74.0029251679999
nonlethal,25-44,Black,Male,40.6797393790001,-73.9373980189999
nonlethal,0-17,Black,Male,40.6698761530001,-73.917952035
nonlethal,25-44,Black,Male,40.6648658,-73.92024709
nonlethal,25-44,Black,Female,40.836652519,-73.907143295
nonlethal,25-44,Hispanic,Male,40.8417993350001,-73.914884831
nonlethal,18-24,Black,Male,40.6844094090001,-73.917487058
lethal,25-44,Hispanic,Male,40.8469796270001,-73.893039857
lethal,25-44,Other,Male,40.7609462030001,-73.827469599
nonlethal,25-44,Black,Male,40.6836128950001,-73.943963727
nonlethal,25-44,Black,Male,40.8431208060001,-73.905912663
nonlethal,45-64,Hispanic,Male,40.847291559,-73.901189919
nonlethal,45-64,Black,Male,40.7089526460001,-73.776634411
nonlethal,25-44,Black,Male,40.7010163950001,-73.984796409
nonlethal,18-24,Black,Male,40.8242190350001,-73.88863222
nonlethal,18-24,Black,Male,40.66296462,-73.7308386889999
nonlethal,25-44,Black,Female,40.6481560830001,-73.94446198
nonlethal,25-44,Black,Male,40.6340354870001,-73.94729119
lethal,25-44,Black,Female,40.7697437190001,-73.9098720539999
nonlethal,25-44,Black,Male,40.8262169830001,-73.940100268
nonlethal,25-44,Black,Male,40.8245507730001,-73.910235021
nonlethal,18-24,Black,Male,40.807606223,-73.937180229
nonlethal,25-44,Black,Male,40.7730316540001,-73.933750461
nonlethal,18-24,Black,Male,40.8001296300001,-73.9324015459999
nonlethal,18-24,Hispanic,Male,40.735832987,-73.959320433
nonlethal,18-24,Hispanic,Male,40.813935836,-73.908829574
nonlethal,25-44,Hispanic,Male,40.869470477,-73.879860804
lethal,0-17,Black,Male,40.7180121920001,-73.9865854239999
nonlethal,25-44,Black,Male,40.8342274070001,-73.905260313
nonlethal,18-24,Black,Female,40.811609506,-73.93489335
nonlethal,25-44,Hispanic,Male,40.7062912260001,-73.796419434
nonlethal,25-44,Black,Male,40.680250577,-73.860155725
lethal,18-24,Black,Male,40.67470324,-74.0029251679999
lethal,25-44,White,Female,40.706539649,-73.928546994
lethal,25-44,Black,Male,40.6960375270001,-73.767831547
nonlethal,18-24,Hispanic,Male,40.8545782970001,-73.930701459
nonlethal,25-44,Black,Male,40.667909427,-73.9326004279999
nonlethal,0-17,Hispanic,Male,40.871375562,-73.862863331
nonlethal,18-24,Black,Male,40.6887253480001,-73.961422531
nonlethal,25-44,Black,Male,40.802422302,-73.9338223459999
lethal,18-24,Black,Male,40.8357692210001,-73.9043944159999
nonlethal,18-24,Black,Male,40.6882207970001,-73.9198117
lethal,25-44,Black,Male,40.662513797,-73.893465398
nonlethal,0-17,Black,Male,40.8721616500001,-73.866141235
nonlethal,25-44,Black,Male,40.6566730490001,-73.913243282
nonlethal,0-17,Black,Male,40.6793946700001,-73.9449839769999
nonlethal,25-44,Black,Male,40.6570437740001,-73.8938201289999
nonlethal,18-24,Black,Male,40.9066683770001,-73.84876479
nonlethal,25-44,Hispanic,Male,40.7030668900001,-73.919288917
lethal,25-44,Black,Male,40.8641406480001,-73.891313038
lethal,25-44,Black,Male,40.8262169830001,-73.940100268
nonlethal,45-64,Black,Male,40.9066683770001,-73.84876479
nonlethal,25-44,Hispanic,Male,40.7021195610001,-73.936161591
nonlethal,18-24,Hispanic,Male,40.693625625,-73.909228481
nonlethal,18-24,Black,Male,40.8044280730001,-73.95537021
nonlethal,25-44,Black,Male,40.8048161630001,-73.951266567
lethal,25-44,Black,Male,40.6756571810001,-73.892002347
lethal,25-44,Black,Male,40.6747328770001,-73.9052417299999
lethal,25-44,Black,Male,40.8614131780001,-73.895102619
lethal,45-64,Black,Male,40.655304308,-73.888780847
nonlethal,25-44,Black,Male,40.6627675030001,-73.907529526
nonlethal,45-64,Black,Male,40.8463984050001,-73.917195772
nonlethal,18-24,Black,Male,40.5958208560001,-73.772573021
nonlethal,18-24,Black,Male,40.8941514570001,-73.854262159
nonlethal,25-44,Hispanic,Male,40.8513267490001,-73.908413245
nonlethal,18-24,Hispanic,Male,40.874830591,-73.876990912
nonlethal,25-44,Black,Male,40.591975297,-73.800609815
lethal,0-17,Black,Male,40.6396459500001,-73.915322843
nonlethal,0-17,Black,Male,40.8237731460001,-73.8620870459999
lethal,25-44,Hispanic,Male,40.8411350710001,-73.914824242
nonlethal,25-44,Hispanic,Female,40.8640585220001,-73.926317007
nonlethal,25-44,Black,Male,40.712803798,-73.7425735309999
lethal,25-44,Black,Male,40.8005932890001,-73.932061556
lethal,25-44,Black,Male,40.7371707300001,-73.86404888
nonlethal,25-44,Hispanic,Male,40.8414995590001,-73.910461526
nonlethal,25-44,Hispanic,Female,40.8721498620001,-73.8777804979999
nonlethal,25-44,Black,Male,40.686019044,-73.766456596
nonlethal,0-17,Black,Male,40.8220825270001,-73.890330326
nonlethal,25-44,Hispanic,Male,40.811964291,-73.904410548
nonlethal,18-24,Hispanic,Male,40.7178018670001,-73.9096609119999
nonlethal,25-44,Black,Male,40.6675734240001,-73.9072957659999
nonlethal,25-44,Hispanic,Male,40.8151937260001,-73.9064109559999
nonlethal,18-24,Black,Male,40.6962838250001,-73.804358521
nonlethal,45-64,Hispanic,Male,40.841584606,-73.9177836379999
nonlethal,25-44,Black,Male,40.6939952320001,-73.94168314
nonlethal,25-44,Black,Male,40.681292511,-73.76644791
nonlethal,25-44,Black,Male,40.9066683770001,-73.84876479
nonlethal,18-24,Hispanic,Male,40.8831252420001,-73.8797746509999
nonlethal,25-44,Black,Male,40.666448616,-73.953609743
lethal,25-44,Black,Male,40.8350091840001,-73.8546988809999
nonlethal,18-24,Black,Male,40.649767642,-73.897161565
nonlethal,45-64,Black,Male,40.673429889,-73.9501657009999
nonlethal,25-44,Black,Male,40.6546567780001,-73.9602420969999
nonlethal,18-24,Black,Male,40.8182451750001,-73.9379325
nonlethal,25-44,Hispanic,Male,40.8142784030001,-73.915342708
lethal,25-44,White,Male,40.7621138810001,-73.875155922
nonlethal,25-44,Black,Male,40.8271324850001,-73.8871494859999
nonlethal,25-44,Black,Male,40.8248849720001,-73.899459937
nonlethal,18-24,Hispanic,Male,40.754982103,-73.862301657
nonlethal,25-44,Hispanic,Male,40.8194979360001,-73.921803213
lethal,0-17,Hispanic,Male,40.748625524,-73.869605157
nonlethal,25-44,Hispanic,Male,40.6888674780001,-73.940659958
nonlethal,25-44,Hispanic,Male,40.84265735,-73.906404848
nonlethal,25-44,Black,Male,40.6624862130001,-73.924517575
lethal,25-44,Black,Male,40.671482101,-73.930870065
nonlethal,18-24,Hispanic,Male,40.84783644,-73.8935408899999
nonlethal,18-24,Hispanic,Female,40.693413982,-73.9088537339999
nonlethal,18-24,Black,Male,40.7218220190001,-73.9874793509999
nonlethal,18-24,Hispanic,Male,40.6761179740001,-73.900780175
nonlethal,25-44,Black,Male,40.6892534510001,-73.7589810869999
nonlethal,45-64,Hispanic,Male,40.8043840460001,-73.937421669
nonlethal,18-24,Black,Male,40.655518052,-73.9216674479999
nonlethal,18-24,Hispanic,Male,40.6926092300001,-73.985259901
nonlethal,18-24,Black,Male,40.7942415640001,-73.94694766
nonlethal,25-44,Black,Male,40.6793946700001,-73.9449839769999
nonlethal,45-64,Black,Male,40.6686307310001,-73.9046303809999
nonlethal,25-44,Hispanic,Male,40.7022309180001,-73.944478244
nonlethal,25-44,Hispanic,Male,40.701332285,-73.9867654999999
nonlethal,18-24,White,Male,40.6715597780001,-73.932254272
nonlethal,18-24,Other,Male,40.700192633,-73.918599954
nonlethal,45-64,Black,Male,40.8519242720001,-73.904024185
lethal,25-44,Other,Male,40.84416759,-73.9143035179999
lethal,25-44,Black,Male,40.8030808130001,-73.9383728609999
nonlethal,25-44,Hispanic,Female,40.7022309180001,-73.944478244
nonlethal,25-44,Hispanic,Male,40.7368927000001,-73.807638455
nonlethal,25-44,Hispanic,Male,40.8560550510001,-73.900779259
nonlethal,25-44,Black,Male,40.813710246,-73.923182807
nonlethal,18-24,White,Male,40.640475291,-73.9484643609999
nonlethal,18-24,Black,Male,40.694728158,-73.9418267469999
nonlethal,45-64,Black,Male,40.838265741,-73.902995843
nonlethal,25-44,Black,Male,40.6542234230001,-73.911563409
nonlethal,25-44,Hispanic,Male,40.82377925,-73.8999204799999
lethal,25-44,Black,Male,40.8640585220001,-73.926317007
nonlethal,25-44,Hispanic,Male,40.843216237,-73.937287557
nonlethal,25-44,Black,Male,40.8640585220001,-73.926317007
nonlethal,25-44,Black,Male,40.813661262,-73.948626496
nonlethal,18-24,Black,Male,40.879503534,-73.873279284
nonlethal,25-44,Black,Male,40.8383159650001,-73.946247548
lethal,25-44,Black,Male,40.645647196,-73.9028758869999
nonlethal,25-44,Black,Female,40.695345187,-73.80119863
nonlethal,25-44,Hispanic,Male,40.82041106,-73.893328242
nonlethal,18-24,Black,Female,40.8718268070001,-73.89844163
nonlethal,25-44,Black,Male,40.8878421140001,-73.8306411899999
nonlethal,18-24,Black,Female,40.8205058360001,-73.894914192
nonlethal,0-17,Black,Male,40.8784910870001,-73.8616300159999
lethal,18-24,Hispanic,Female,40.6676745360001,-73.921447704
lethal,25-44,Black,Male,40.6554989920001,-73.917951697
lethal,0-17,Black,Male,40.853506962,-73.882203096
nonlethal,25-44,Black,Female,40.8130085290001,-73.956545769
nonlethal,25-44,Black,Male,40.8163273760001,-73.957833356
nonlethal,25-44,Hispanic,Male,40.7861782940001,-73.9486115889999
nonlethal,0-17,Hispanic,Male,40.8188154050001,-73.95408521
nonlethal,25-44,Black,Male,40.6689071000001,-73.958611456
nonlethal,25-44,Hispanic,Male,40.806630883,-73.885858554
nonlethal,25-44,Black,Male,40.65845582,-73.915129569
lethal,18-24,Hispanic,Male,40.8870891880001,-73.867785667
lethal,18-24,Black,Male,40.6493947060001,-73.92622253
nonlethal,18-24,Black,Male,40.679720828,-73.944010261
nonlethal,18-24,Black,Male,40.7017993910001,-73.808403321
lethal,0-17,Black,Male,40.6846508240001,-73.957768786
nonlethal,25-44,Black,Male,40.70059059,-73.8077431999999
nonlethal,25-44,White,Male,40.777421115,-73.978799738
nonlethal,18-24,Hispanic,Male,40.7509977080001,-73.872700831
nonlethal,45-64,Hispanic,Female,40.871375562,-73.862863331
nonlethal,18-24,Black,Female,40.7554430050001,-73.943423246
nonlethal,25-44,Black,Male,40.695942438,-73.761596678
nonlethal,18-24,Hispanic,Male,40.6929202270001,-73.905821703
lethal,45-64,Black,Male,40.825144983,-73.889649604
nonlethal,25-44,Black,Male,40.8791413320001,-73.8637296599999
lethal,25-44,Black,Male,40.656692639,-73.929897863
nonlethal,18-24,Black,Male,40.823180032,-73.8665360429999
nonlethal,25-44,Black,Male,40.8130085290001,-73.956545769
nonlethal,18-24,Hispanic,Male,40.8800695480001,-73.876370078
nonlethal,0-17,Black,Male,40.818741576,-73.9278267879999
nonlethal,25-44,Black,Male,40.6698353560001,-73.914693326
nonlethal,18-24,Hispanic,Male,40.8635072810001,-73.904463
lethal,18-24,Black,Male,40.8486026570001,-73.885410626
nonlethal,25-44,Hispanic,Male,40.685704066,-73.871603151
lethal,25-44,Hispanic,Male,40.613801648,-74.00882584
nonlethal,0-17,Black,Male,40.6846957920001,-73.781698652
nonlethal,25-44,Black,Male,40.742962354,-73.955274248
nonlethal,18-24,Black,Male,40.694728158,-73.9418267469999
nonlethal,25-44,Black,Male,40.7274308250001,-73.925472279
nonlethal,18-24,Black,Male,40.6991062660001,-73.915568293
lethal,18-24,Other,Female,40.609621615,-73.9966303699999
nonlethal,25-44,Black,Male,40.594974893,-73.7764827629999
lethal,25-44,Black,Male,40.661108299,-73.7669150579999
lethal,25-44,Black,Male,40.833558624,-73.9134246
nonlethal,25-44,Black,Male,40.6549524170001,-73.958000222
lethal,18-24,Black,Male,40.862325555,-73.893347779
lethal,45-64,Black,Male,40.869470477,-73.879860804
nonlethal,25-44,Black,Male,40.81667027,-73.938992513
nonlethal,45-64,Black,Male,40.6856627080001,-73.989808196
nonlethal,18-24,Hispanic,Male,40.821821427,-73.895873187
nonlethal,25-44,Black,Male,40.8714079690001,-73.86473984
nonlethal,25-44,Black,Male,40.676231908,-74.0069449969999
lethal,18-24,Black,Male,40.812699137,-73.921619736
lethal,25-44,Hispanic,Female,40.713666292,-73.980071709
nonlethal,18-24,Black,Male,40.872834434,-73.9122200149999
lethal,18-24,Hispanic,Female,40.877788706,-73.8738322
nonlethal,25-44,Black,Male,40.8397203620001,-73.871967275
nonlethal,0-17,Black,Male,40.685390345,-73.97031963
nonlethal,25-44,Black,Male,40.66179406,-73.908723928
nonlethal,25-44,Black,Male,40.8858426780001,-73.8581826189999
nonlethal,18-24,Black,Female,40.6717101080001,-73.756996877
nonlethal,18-24,Black,Male,40.892234156,-73.846739621
nonlethal,25-44,Black,Male,40.842521172,-73.8807732619999
nonlethal,0-17,Black,Male,40.8359396060001,-73.886465989
lethal,18-24,Black,Male,40.7164339660001,-73.734803691
nonlethal,25-44,Hispanic,Male,40.6990159390001,-73.919755439
nonlethal,25-44,Black,Male,40.6628839090001,-73.8959915249999
nonlethal,25-44,Black,Male,40.6961044240001,-73.730517374
nonlethal,18-24,Hispanic,Male,40.8371861300001,-73.942598432
nonlethal,25-44,Black,Male,40.7013674510001,-73.982852411
nonlethal,25-44,Black,Male,40.6749404770001,-73.89765991
nonlethal,45-64,Black,Male,40.7991842260001,-73.951844971
nonlethal,18-24,Black,Male,40.886236802,-73.852908833
nonlethal,45-64,Black,Male,40.8298821390001,-73.9367581
nonlethal,18-24,Hispanic,Female,40.6676745360001,-73.921447704
lethal,18-24,Black,Male,40.6652090170001,-73.8794068559999
lethal,25-44,Black,Male,40.8055043470001,-73.9164772519999
nonlethal,18-24,Black,Male,40.8115944700001,-73.908681056
lethal,25-44,Black,Female,40.585321363,-73.810022782
nonlethal,18-24,Black,Male,40.68400831,-73.9503020189999
nonlethal,0-17,Black,Male,40.6728801450001,-73.923691086
nonlethal,18-24,Black,Male,40.8498891580001,-73.916482969
nonlethal,18-24,Black,Male,40.6815802790001,-73.922487724
nonlethal,45-64,Black,Female,40.6703624580001,-73.926797743
nonlethal,18-24,Black,Male,40.8357692210001,-73.9043944159999
nonlethal,18-24,Hispanic,Male,40.835828258,-73.833230994
nonlethal,18-24,Black,Male,40.5974594400001,-73.938418599
nonlethal,25-44,Black,Male,40.867337467,-73.916815378
nonlethal,25-44,Black,Male,40.846763637,-73.910111071
nonlethal,25-44,Black,Male,40.67470324,-74.0029251679999
nonlethal,45-64,Hispanic,Male,40.7021195610001,-73.936161591
nonlethal,25-44,Hispanic,Male,40.8355571230001,-73.888284386
nonlethal,18-24,Hispanic,Male,40.8299881730001,-73.913989339
lethal,25-44,Hispanic,Male,40.833558624,-73.9134246
nonlethal,25-44,White,Male,40.8103518630001,-73.924942326
nonlethal,18-24,Black,Male,40.6315522000001,-74.148903328
nonlethal,18-24,Black,Male,40.7593303620001,-73.9395864799999
lethal,18-24,Black,Male,40.837934311,-73.9005713779999
nonlethal,25-44,Hispanic,Male,40.693777815,-73.9073242429999
nonlethal,18-24,Black,Male,40.833648657,-73.905730918
lethal,25-44,Black,Male,40.8374809320001,-73.939417941
nonlethal,25-44,Black,Male,40.850998555,-73.909899314
nonlethal,0-17,Hispanic,Male,40.715960706,-73.978909468
nonlethal,18-24,Black,Male,40.6965015710001,-73.793870842
lethal,18-24,Black,Male,40.6667956910001,-73.896511706
nonlethal,25-44,Black,Female,40.660253923,-73.908329561
lethal,18-24,Black,Male,40.6882207970001,-73.9198117
nonlethal,25-44,Hispanic,Male,40.7573798720001,-73.984126607
nonlethal,25-44,Black,Male,40.6610763210001,-73.958821762
nonlethal,18-24,Hispanic,Male,40.811130194,-73.936714506
nonlethal,0-17,Black,Male,40.8030808130001,-73.9383728609999
nonlethal,18-24,Hispanic,Male,40.863580751,-73.926013848
nonlethal,25-44,Hispanic,Male,40.855589815,-73.902377735
nonlethal,25-44,Black,Male,40.678457533,-73.927953366
nonlethal,18-24,Hispanic,Male,40.8800695480001,-73.876370078
lethal,18-24,Black,Male,40.6730250640001,-73.936315613
nonlethal,25-44,Black,Male,40.6811449590001,-73.9556690379999
nonlethal,25-44,Black,Male,40.6946025090001,-73.791006201
nonlethal,18-24,Black,Male,40.640458596,-74.118616361
nonlethal,25-44,Black,Male,40.688909192,-73.927256961
lethal,45-64,Hispanic,Female,40.8695764670001,-73.8594864039999
nonlethal,18-24,Black,Male,40.846021197,-73.908369947
nonlethal,25-44,Hispanic,Male,40.8396939260001,-73.918382289
nonlethal,25-44,Black,Male,40.68815412,-73.946855378
nonlethal,25-44,Black,Male,40.8040465780001,-73.937667609
nonlethal,25-44,Black,Male,40.708718049,-73.755729389
nonlethal,45-64,Black,Male,40.68922337,-73.957109621
nonlethal,45-64,Black,Male,40.5728797690001,-73.99973147
nonlethal,25-44,Black,Male,40.70499677,-73.7471265289999
nonlethal,18-24,Other,Male,40.7017931820001,-73.806333175
nonlethal,18-24,Hispanic,Male,40.846763637,-73.910111071
nonlethal,18-24,Black,Male,40.855260571,-73.896225703
lethal,25-44,Black,Male,40.796841984,-73.933329479
nonlethal,25-44,Hispanic,Male,40.7409044020001,-73.899608314
nonlethal,25-44,Black,Male,40.655638915,-73.925952529
nonlethal,18-24,Black,Male,40.6893301530001,-73.949681448
lethal,18-24,Hispanic,Male,40.8426377760001,-73.90596033
lethal,65+,Black,Male,40.8299881730001,-73.913989339
nonlethal,18-24,Black,Male,40.6396459500001,-73.915322843
nonlethal,18-24,Black,Male,40.7052509820001,-73.946206963
nonlethal,18-24,Hispanic,Male,40.751646125,-73.9843373099999
nonlethal,0-17,Black,Male,40.673053393,-73.943244389
nonlethal,25-44,Black,Male,40.6940207580001,-73.973842583
nonlethal,25-44,Black,Male,40.6568094890001,-73.9279947649999
lethal,25-44,Black,Male,40.595487179,-73.784586491
nonlethal,25-44,Black,Male,40.8379528570001,-73.90633196
lethal,18-24,Hispanic,Male,40.7509977080001,-73.872700831
lethal,18-24,Black,Male,40.6907051100001,-73.789601273
nonlethal,25-44,Black,Male,40.5939641030001,-73.7952567849999
nonlethal,25-44,Black,Male,40.6816470920001,-73.908790497
nonlethal,0-17,Black,Male,40.8147874650001,-73.957501965
lethal,18-24,Hispanic,Female,40.8426377760001,-73.90596033
lethal,25-44,Black,Male,40.73902192,-73.977671648
nonlethal,18-24,Black,Male,40.8424050470001,-73.882623929
nonlethal,25-44,Hispanic,Male,40.8317333460001,-73.917102001
lethal,18-24,Black,Male,40.8005127600001,-73.935211215
nonlethal,25-44,Black,Male,40.7010163950001,-73.984796409
nonlethal,25-44,Hispanic,Male,40.8371861300001,-73.942598432
lethal,18-24,Black,Male,40.8326356010001,-73.868941832
nonlethal,18-24,Black,Male,40.6905058690001,-73.9590055209999
nonlethal,45-64,Black,Male,40.8611929090001,-73.85847017
nonlethal,25-44,Hispanic,Female,40.6822568150001,-73.869331114
nonlethal,18-24,Black,Male,40.8196909860001,-73.859187086
nonlethal,18-24,Black,Male,40.6783475600001,-73.91191358
nonlethal,18-24,Black,Female,40.813935836,-73.908829574
nonlethal,25-44,Black,Male,40.662513797,-73.893465398
nonlethal,25-44,Black,Male,40.6703624580001,-73.926797743
nonlethal,45-64,Black,Male,40.8726114690001,-73.854544398
nonlethal,0-17,Black,Male,40.6706596430001,-73.915853039
nonlethal,45-64,Hispanic,Female,40.8567112910001,-73.891899956
nonlethal,18-24,Hispanic,Male,40.703768327,-73.877483282
nonlethal,25-44,Black,Male,40.882862131,-73.90357449
nonlethal,18-24,Black,Male,40.6800774590001,-73.9436205819999
nonlethal,18-24,Black,Male,40.677928116,-73.7435770229999
lethal,18-24,Hispanic,Male,40.6962187240001,-73.8016035329999
nonlethal,18-24,Black,Male,40.6799888900001,-73.752088626
lethal,25-44,Hispanic,Male,40.7086733310001,-73.9585795529999
nonlethal,25-44,Hispanic,Male,40.8335617000001,-73.891138941
lethal,25-44,Black,Male,40.8614131780001,-73.895102619
nonlethal,0-17,Black,Male,40.837001947,-73.90154852
lethal,18-24,Black,Male,40.645647196,-73.9028758869999
nonlethal,0-17,Hispanic,Female,40.811609506,-73.93489335
nonlethal,25-44,Hispanic,Male,40.808455592,-73.94499651
lethal,18-24,Black,Male,40.7041898860001,-73.756066977
nonlethal,25-44,Black,Male,40.8165976070001,-73.953924166
nonlethal,18-24,Black,Male,40.8367185110001,-73.875261672
nonlethal,25-44,Hispanic,Female,40.806630883,-73.885858554
nonlethal,25-44,Hispanic,Male,40.8694870940001,-73.92148772
lethal,18-24,Black,Male,40.694728158,-73.9418267469999
nonlethal,25-44,Black,Male,40.6676745360001,-73.921447704
nonlethal,18-24,Black,Male,40.719261783,-73.938313278
nonlethal,25-44,Black,Male,40.836456566,-73.876700476
nonlethal,25-44,Black,Male,40.6922636800001,-73.9877445349999
lethal,25-44,Black,Male,40.6392179170001,-73.919355333
nonlethal,25-44,Hispanic,Male,40.6419951780001,-74.017236111
lethal,25-44,Black,Male,40.823141859,-73.9286277429999
nonlethal,18-24,Hispanic,Male,40.81638996,-73.859905786
nonlethal,25-44,Black,Male,40.828691071,-73.908354064
nonlethal,25-44,Black,Male,40.668067545,-73.904021987
nonlethal,25-44,Hispanic,Male,40.7871345390001,-73.944999678
nonlethal,0-17,Black,Male,40.8119387850001,-73.910241192
nonlethal,25-44,Hispanic,Male,40.8640585220001,-73.926317007
nonlethal,25-44,Black,Male,40.8237720330001,-73.826685244
nonlethal,25-44,White,Male,40.7547155130001,-73.991634825
nonlethal,25-44,Black,Male,40.6703624580001,-73.926797743
nonlethal,25-44,Black,Male,40.6418758040001,-73.933704114
nonlethal,25-44,Hispanic,Male,40.7572857700001,-73.9104411719999
lethal,25-44,Hispanic,Male,40.8250257990001,-73.9070113779999
nonlethal,25-44,Black,Male,40.6706671250001,-73.875644318
nonlethal,25-44,Black,Male,40.664426491,-73.932924751
nonlethal,0-17,Black,Male,40.805830187,-73.9617809009999
nonlethal,25-44,Hispanic,Male,40.8451630970001,-73.890610336
lethal,25-44,Black,Male,40.812699137,-73.921619736
nonlethal,25-44,Hispanic,Female,40.8744883270001,-73.910709993
nonlethal,18-24,Hispanic,Male,40.6466898460001,-74.006887868
nonlethal,18-24,Black,Male,40.8755298230001,-73.829056208
nonlethal,25-44,Hispanic,Male,40.6789715290001,-73.887731888
nonlethal,0-17,Black,Male,40.8841441830001,-73.854153904
lethal,25-44,Black,Male,40.671246534,-73.866093853
nonlethal,18-24,Black,Male,40.751646125,-73.9843373099999
nonlethal,25-44,Black,Male,40.637116168,-73.928819496
nonlethal,25-44,Hispanic,Male,40.616409774,-74.0829900699999
lethal,18-24,Black,Male,40.8084506590001,-73.926320768
nonlethal,18-24,Black,Male,40.7188816870001,-73.982205776
lethal,18-24,Black,Female,40.667789106,-73.905871605
nonlethal,45-64,Black,Male,40.6988069810001,-73.936803094
nonlethal,25-44,Black,Male,40.6483159200001,-73.897462907
nonlethal,18-24,Black,Male,40.8142676480001,-73.948185286
lethal,25-44,Black,Male,40.6963289490001,-73.937710613
nonlethal,25-44,Black,Male,40.8671671500001,-73.884727843
nonlethal,45-64,Black,Male,40.655304308,-73.888780847
lethal,25-44,Black,Male,40.6693367120001,-73.908720816
nonlethal,25-44,Black,Male,40.6376247160001,-73.945249009
nonlethal,25-44,Hispanic,Male,40.739471036,-73.9428738679999
nonlethal,18-24,Black,Male,40.871375562,-73.862863331
nonlethal,18-24,Black,Male,40.702431458,-73.765785978
nonlethal,0-17,Black,Male,40.7887212430001,-73.939996774
nonlethal,18-24,Black,Male,40.8371187430001,-73.913727148
nonlethal,25-44,Hispanic,Male,40.867337467,-73.916815378
lethal,25-44,Black,Male,40.6676745360001,-73.921447704
nonlethal,25-44,Black,Male,40.6700300810001,-73.904044397
nonlethal,25-44,Black,Male,40.6269439320001,-73.928747486
nonlethal,0-17,Hispanic,Male,40.861418203,-73.907387089
nonlethal,18-24,Black,Male,40.7274308250001,-73.925472279
lethal,25-44,Black,Male,40.8306115150001,-73.907281814
nonlethal,0-17,Black,Male,40.7982498420001,-73.9636055889999
nonlethal,0-17,Black,Male,40.810540222,-73.9479786649999
nonlethal,25-44,Black,Male,40.661108299,-73.7669150579999
lethal,18-24,Black,Male,40.837934311,-73.9005713779999
lethal,25-44,Hispanic,Female,40.755978193,-73.91261223
nonlethal,18-24,Black,Male,40.853506962,-73.882203096
nonlethal,25-44,Hispanic,Male,40.8558238370001,-73.929785592
nonlethal,18-24,Hispanic,Male,40.6214606300001,-73.925662643
lethal,0-17,Black,Male,40.6222662330001,-73.954685102
nonlethal,18-24,Black,Male,40.8463984050001,-73.917195772
nonlethal,25-44,Black,Male,40.6474402310001,-73.958790537
lethal,45-64,Black,Female,40.6703624580001,-73.926797743
nonlethal,45-64,Hispanic,Male,40.7177787960001,-73.93680675
nonlethal,25-44,Hispanic,Male,40.8102003650001,-73.928410425
nonlethal,18-24,Black,Male,40.6433712260001,-74.087538657
nonlethal,18-24,Hispanic,Male,40.7604274230001,-73.90235477
lethal,25-44,Hispanic,Male,40.8414480770001,-73.904451309
nonlethal,18-24,Black,Male,40.707040852,-73.748024093
nonlethal,45-64,Black,Male,40.7113898640001,-74.000106051
lethal,65+,Black,Male,40.6752886240001,-73.951386447
nonlethal,0-17,Black,Female,40.668928013,-73.876646083
lethal,25-44,Hispanic,Male,40.7674174960001,-73.830615291
nonlethal,25-44,Black,Male,40.8081804870001,-73.956346631
nonlethal,25-44,Black,Male,40.6548004260001,-73.8899854269999
nonlethal,25-44,Black,Male,40.6918213940001,-73.908073407
nonlethal,25-44,Hispanic,Female,40.699667865,-73.979343787
nonlethal,25-44,Black,Male,40.7697437190001,-73.9098720539999
nonlethal,25-44,Black,Male,40.6753839520001,-74.002622367
